epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,704.154,0,12.4728,0,0,0,0,0,0,22.3882,0,0.00033287,0.00033287,0.00033287
2,1382.96,0,8.75199,0,0,0,0,0,0,15.6131,0,0.00060025,0.00060025,0.00060025
3,2061.36,0,5.96631,0,0,0,0,0,0,10.5347,0,0.000801629,0.000801629,0.000801629
4,2742.83,0,3.95894,0,0,0,0,0,0,7.05949,0,0.000703,0.000703,0.000703
